bathrooms,bedrooms,building_name,building_number,date,price,region,square_feet,unit,url,price_per_square_foot,year
1.0,0.0,Santee Village: Eckardt,64,2016-09-30,545000.0,Fashion District,960.0,401,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-157692,567.7083333333334,2016
1.0,1.0,Santee Village: Eckardt,64,2016-08-26,440000.0,Fashion District,860.0,507,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-141292,511.6279069767442,2016
1.0,0.0,Santee Village: Eckardt,64,2016-08-01,467000.0,Fashion District,880.0,604,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-130558,530.6818181818181,2016
1.0,0.0,Santee Village: Eckardt,64,2016-07-20,400000.0,Fashion District,880.0,303,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-972165,454.54545454545456,2016
1.0,0.0,Santee Village: Eckardt,64,2016-07-13,525000.0,Fashion District,940.0,301,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-131442,558.5106382978723,2016
1.0,0.0,Santee Village: Eckardt,64,2016-05-27,530000.0,Fashion District,960.0,701,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-109562,552.0833333333334,2016
1.0,0.0,Santee Village: Eckardt,64,2015-12-01,425000.0,Fashion District,810.0,208,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-942621,524.6913580246913,2015
1.0,1.0,Santee Village: Eckardt,64,2015-11-17,475000.0,Fashion District,880.0,203,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-952087,539.7727272727273,2015
1.0,0.0,Santee Village: Eckardt,64,2015-11-09,430000.0,Fashion District,880.0,403,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-935333,488.6363636363636,2015
1.0,0.0,Santee Village: Eckardt,64,2015-02-19,421000.0,Fashion District,880.0,404,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-819671,478.40909090909093,2015
1.0,1.0,Santee Village: Eckardt,64,2015-02-13,347000.0,Fashion District,860.0,607,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS14196299MR,403.48837209302326,2015
1.0,0.0,Santee Village: Eckardt,64,2014-10-31,350000.0,Fashion District,860.0,307,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-774517,406.9767441860465,2014
1.0,0.0,Santee Village: Eckardt,64,2014-08-05,375000.0,Fashion District,800.0,508,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-766407,468.75,2014
1.0,0.0,Santee Village: Eckardt,64,2014-03-20,380000.0,Fashion District,880.0,603,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-735755,431.8181818181818,2014
1.0,2.0,Santee Village: Eckardt,64,2013-12-06,335000.0,Fashion District,810.0,402,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12180522IT,413.58024691358025,2013
1.0,0.0,Santee Village: Eckardt,64,2013-09-02,305000.0,Fashion District,810.0,302,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-700077,376.5432098765432,2013
1.0,0.0,Santee Village: Eckardt,64,2013-07-09,370000.0,Fashion District,910.0,405,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-674033,406.5934065934066,2013
1.0,1.0,Santee Village: Eckardt,64,2013-02-28,280000.0,Fashion District,880.0,306,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-645557,318.1818181818182,2013
1.0,0.0,Santee Village: Eckardt,64,2012-08-01,205000.0,Fashion District,880.0,206,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-595831,232.95454545454547,2012
1.0,0.0,Santee Village: Eckardt,64,2012-06-12,229000.0,Fashion District,860.0,507,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-590987,266.27906976744185,2012
2.0,2.0,Santee Village: Eckardt,64,2012-06-12,639000.0,Fashion District,1497.0,708,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-545569,426.85370741482967,2012
1.0,0.0,Santee Village: Eckardt,64,2012-01-06,244000.0,Fashion District,909.0,405,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-543223,268.4268426842684,2012
1.0,0.0,Santee Village: Eckardt,64,2012-01-01,204000.0,Fashion District,813.0,208,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-532237,250.92250922509226,2012
1.0,0.0,Santee Village: Eckardt,64,2012-01-01,234000.0,Fashion District,880.0,403,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-532239,265.90909090909093,2012
1.0,0.0,Santee Village: Eckardt,64,2011-10-20,229000.0,Fashion District,880.0,607,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-543281,260.22727272727275,2011
1.0,2.0,Santee Village: Eckardt,64,2011-09-20,155000.0,Fashion District,810.0,402,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12148635IT,191.35802469135803,2011
2.0,2.0,Savoy,24,2018-06-22,749000.0,Arts District,1186.0,440,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR18086514MR,631.5345699831366,2018
1.0,1.0,Savoy,24,2018-05-22,575000.0,Arts District,910.0,455,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-299938,631.8681318681319,2018
2.0,2.0,Savoy,24,2018-04-18,640000.0,Arts District,1042.0,226,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-323136,614.2034548944338,2018
1.0,1.0,Savoy,24,2018-04-05,525000.0,Arts District,792.0,301,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=818000374IT,662.8787878787879,2018
1.0,0.0,Savoy,24,2018-03-27,410000.0,Arts District,519.0,419,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR18028981MR,789.9807321772639,2018
1.0,1.0,Savoy,24,2018-03-20,500000.0,Arts District,735.0,169,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB18014927MR,680.2721088435375,2018
1.0,2.0,Savoy,24,2018-02-23,560000.0,Arts District,908.0,163,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-266122,616.7400881057268,2018
1.0,1.0,Savoy,24,2018-02-09,590000.0,Arts District,870.0,452,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-281406,678.1609195402299,2018
2.0,2.0,Savoy,24,2018-01-31,755000.0,Arts District,1186.0,470,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-273094,636.593591905565,2018
1.0,1.0,Savoy,24,2018-01-08,548000.0,Arts District,792.0,203,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW17250978MR,691.9191919191919,2018
2.0,2.0,Savoy,24,2017-12-29,610000.0,Arts District,1042.0,159,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-276422,585.4126679462572,2017
2.0,2.0,Savoy,24,2017-12-07,620000.0,Arts District,1000.0,232,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-229188,620.0,2017
2.0,2.0,Savoy,24,2017-12-06,615000.0,Arts District,1042.0,248,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-253144,590.21113243762,2017
1.0,1.0,Savoy,24,2017-11-14,505000.0,Arts District,735.0,306,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=CV17181932MR,687.0748299319728,2017
1.0,1.0,Savoy,24,2017-11-13,535000.0,Arts District,874.0,441,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-263562,612.1281464530892,2017
1.0,0.0,Savoy,24,2017-09-26,410000.0,Arts District,519.0,272,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-255642,789.9807321772639,2017
2.0,2.0,Savoy,24,2017-09-26,636000.0,Arts District,1042.0,205,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-260692,610.3646833013436,2017
1.0,1.0,Savoy,24,2017-09-22,550000.0,Arts District,870.0,413,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-241354,632.183908045977,2017
1.0,1.0,Savoy,24,2017-09-21,615000.0,Arts District,870.0,414,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-236324,706.8965517241379,2017
1.0,1.0,Savoy,24,2017-09-21,580000.0,Arts District,870.0,403,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=IV17143129MR,666.6666666666666,2017
1.0,1.0,Savoy,24,2017-09-18,398000.0,Arts District,519.0,125,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS17161685MR,766.859344894027,2017
1.0,1.0,Savoy,24,2017-09-12,545000.0,Arts District,874.0,433,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-218896,623.5697940503433,2017
2.0,2.0,Savoy,24,2017-09-08,628000.0,Arts District,1042.0,150,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-239084,602.6871401151632,2017
1.0,1.0,Savoy,24,2017-08-15,555000.0,Arts District,874.0,230,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-185484,635.0114416475973,2017
2.0,3.0,Savoy,24,2017-08-11,715000.0,Arts District,1213.0,267,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR17139365CN,589.4476504534213,2017
2.0,2.0,Savoy,24,2017-07-10,632000.0,Arts District,1042.0,102,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-194748,606.5259117082534,2017
1.0,1.0,Savoy,24,2017-07-07,470000.0,Arts District,735.0,354,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB17038780MR,639.4557823129252,2017
1.0,1.0,Savoy,24,2017-06-29,475000.0,Arts District,735.0,342,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-216804,646.2585034013606,2017
1.0,1.0,Savoy,24,2017-06-12,438000.0,Arts District,735.0,142,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-227858,595.9183673469388,2017
2.0,2.0,Savoy,24,2017-04-24,635000.0,Arts District,1042.0,361,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS17020175MR,609.404990403071,2017
2.0,2.0,Savoy,24,2017-01-24,639000.0,Arts District,1042.0,107,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-185204,613.2437619961612,2017
1.0,1.0,Savoy,24,2016-11-30,510000.0,Arts District,874.0,233,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-161062,583.5240274599543,2016
2.0,3.0,Savoy,24,2016-11-10,715000.0,Arts District,1213.0,167,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-129800,589.4476504534213,2016
1.0,1.0,Savoy,24,2016-09-30,530000.0,Arts District,908.0,217,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-150978,583.7004405286343,2016
1.0,0.0,Savoy,24,2016-09-08,388000.0,Arts District,519.0,347,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-145130,747.5915221579961,2016
2.0,3.0,Savoy,24,2016-08-24,713800.0,Arts District,1176.0,358,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-126812,606.9727891156463,2016
1.0,1.0,Savoy,24,2016-08-10,470000.0,Arts District,735.0,245,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS16133735MR,639.4557823129252,2016
1.0,1.0,Savoy,24,2016-08-03,449000.0,Arts District,735.0,152,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-125552,610.8843537414966,2016
2.0,2.0,Savoy,24,2016-05-31,700000.0,Arts District,1186.0,404,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-979485,590.2192242833053,2016
2.0,2.0,Savoy,24,2016-04-27,580000.0,Arts District,1042.0,374,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-109366,556.6218809980807,2016
1.0,1.0,Savoy,24,2016-04-19,450000.0,Arts District,735.0,364,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR16038265CN,612.2448979591836,2016
2.0,2.0,Savoy,24,2016-04-15,615000.0,Arts District,1042.0,321,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-102110,590.21113243762,2016
2.0,2.0,Savoy,24,2016-04-07,615000.0,Arts District,1042.0,343,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-934227,590.21113243762,2016
1.0,1.0,Savoy,24,2016-03-21,399000.0,Arts District,735.0,112,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-938969,542.8571428571429,2016
2.0,2.0,Savoy,24,2016-03-17,635000.0,Arts District,1042.0,207,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=IV15263931MR,609.404990403071,2016
1.0,0.0,Savoy,24,2016-03-08,370000.0,Arts District,519.0,272,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW15262580MR,712.9094412331407,2016
2.0,3.0,Savoy,24,2016-01-27,717000.0,Arts District,1213.0,467,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB15192140MR,591.0964550700742,2016
1.0,1.0,Savoy,24,2015-12-03,430000.0,Arts District,735.0,320,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR15200259MR,585.0340136054422,2015
1.0,1.0,Savoy,24,2015-11-20,499000.0,Arts District,899.0,410,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-946123,555.0611790878754,2015
1.0,1.0,Savoy,24,2015-11-19,515000.0,Arts District,908.0,275,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-947959,567.1806167400881,2015
1.0,2.0,Savoy,24,2015-09-28,469000.0,Arts District,908.0,163,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=IG15163237MR,516.5198237885462,2015
1.0,1.0,Savoy,24,2015-08-21,479000.0,Arts District,792.0,203,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR15151251MR,604.7979797979798,2015
1.0,1.0,Savoy,24,2015-08-14,400000.0,Arts District,735.0,118,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-917893,544.2176870748299,2015
2.0,2.0,Savoy,24,2015-07-31,695000.0,Arts District,1186.0,451,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-907803,586.0033726812816,2015
1.0,1.0,Savoy,24,2015-07-28,435000.0,Arts District,735.0,220,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-910929,591.8367346938776,2015
2.0,2.0,Savoy,24,2015-07-15,675000.0,Arts District,1186.0,416,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-903411,569.1399662731872,2015
1.0,1.0,Savoy,24,2015-06-11,435000.0,Arts District,735.0,113,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-899557,591.8367346938776,2015
1.0,1.0,Savoy,24,2015-04-22,400000.0,Arts District,735.0,165,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-889051,544.2176870748299,2015
2.0,2.0,Savoy,24,2015-04-08,635000.0,Arts District,1186.0,443,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-880157,535.4131534569983,2015
2.0,2.0,Savoy,24,2015-03-10,470000.0,Arts District,1042.0,166,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB14226456MR,451.0556621880998,2015
2.0,2.0,Savoy,24,2015-02-27,550000.0,Arts District,1042.0,259,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-817937,527.831094049904,2015
1.0,1.0,Savoy,24,2015-02-24,462800.0,Arts District,908.0,463,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=315000234IT,509.6916299559471,2015
1.0,1.0,Savoy,24,2015-01-23,434000.0,Arts District,735.0,213,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-813907,590.4761904761905,2015
2.0,2.0,Savoy,24,2015-01-08,520000.0,Arts District,1042.0,248,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-811313,499.0403071017274,2015
2.0,2.0,Savoy,24,2014-12-09,535000.0,Arts District,1042.0,115,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-804645,513.4357005758158,2014
1.0,0.0,Savoy,24,2014-09-23,375000.0,Arts District,519.0,372,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR14163287MR,722.543352601156,2014
2.0,3.0,Savoy,24,2014-09-16,570000.0,Arts District,1213.0,109,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR14156539CN,469.9093157460841,2014
1.0,0.0,Savoy,24,2014-09-05,340000.0,Arts District,519.0,446,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW14149910MR,655.1059730250481,2014
1.0,1.0,Savoy,24,2014-08-29,378000.0,Arts District,735.0,214,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-748851,514.2857142857143,2014
1.0,0.0,Savoy,24,2014-08-15,336000.0,Arts District,519.0,246,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=AR14047559MR,647.3988439306358,2014
1.0,1.0,Savoy,24,2014-08-14,425000.0,Arts District,735.0,280,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-766963,578.2312925170068,2014
1.0,1.0,Savoy,24,2014-08-12,385000.0,Arts District,735.0,212,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-751435,523.8095238095239,2014
1.0,1.0,Savoy,24,2014-07-14,450000.0,Arts District,870.0,473,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-753897,517.2413793103449,2014
2.0,2.0,Savoy,24,2014-06-28,540000.0,Arts District,1042.0,350,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-750973,518.2341650671785,2014
2.0,3.0,Savoy,24,2014-06-12,574000.0,Arts District,1213.0,209,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW14099426MR,473.20692497938995,2014
1.0,1.0,Savoy,24,2014-05-22,435000.0,Arts District,870.0,429,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-749979,500.0,2014
1.0,1.0,Savoy,24,2014-05-16,350000.0,Arts District,735.0,120,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-743865,476.1904761904762,2014
2.0,2.0,Savoy,24,2014-05-05,499000.0,Arts District,1042.0,149,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-743345,478.88675623800384,2014
1.0,1.0,Savoy,24,2014-04-15,426500.0,Arts District,735.0,239,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW14055942MR,580.2721088435375,2014
1.0,1.0,Savoy,24,2014-04-12,460000.0,Arts District,908.0,117,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-702529,506.6079295154185,2014
1.0,1.0,Savoy,24,2014-03-14,380000.0,Arts District,735.0,152,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR14001715MR,517.0068027210884,2014
1.0,1.0,Savoy,24,2014-02-19,450000.0,Arts District,899.0,410,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-708923,500.5561735261401,2014
1.0,0.0,Savoy,24,2014-02-18,315000.0,Arts District,519.0,144,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-726387,606.9364161849711,2014
1.0,1.0,Savoy,24,2014-02-12,405000.0,Arts District,874.0,433,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=AR14003870MR,463.3867276887872,2014
2.0,2.0,Savoy,24,2014-02-10,580000.0,Arts District,1186.0,470,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-691545,489.03878583473863,2014
2.0,2.0,Savoy,24,2014-01-17,460000.0,Arts District,1042.0,336,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-721423,441.4587332053743,2014
2.0,2.0,Savoy,24,2014-01-09,480000.0,Arts District,1042.0,278,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=213006789IT,460.65259117082536,2014
1.0,0.0,Savoy,24,2013-12-31,313000.0,Arts District,519.0,446,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=R1206449MR,603.082851637765,2013
2.0,3.0,Savoy,24,2013-12-19,520000.0,Arts District,1176.0,253,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=OC13126643MR,442.17687074829934,2013
2.0,2.0,Savoy,24,2013-12-03,460000.0,Arts District,1042.0,122,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW13150703MR,441.4587332053743,2013
2.0,2.0,Savoy,24,2013-10-29,440000.0,Arts District,1042.0,238,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-688095,422.26487523992324,2013
2.0,2.0,Savoy,24,2013-06-17,448000.0,Arts District,1000.0,124,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=22175062IT,448.0,2013
1.0,1.0,Savoy,24,2013-05-29,289000.0,Arts District,735.0,135,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-596707,393.19727891156464,2013
2.0,2.0,Savoy,24,2013-04-30,475000.0,Arts District,1186.0,461,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS13068401MR,400.50590219224284,2013
1.0,1.0,Savoy,24,2013-04-05,380000.0,Arts District,870.0,462,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-655029,436.7816091954023,2013
1.0,1.0,Savoy,24,2013-03-04,368000.0,Arts District,870.0,479,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PV13017112MR,422.98850574712645,2013
1.0,1.0,Savoy,24,2013-01-11,322500.0,Arts District,735.0,339,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-638765,438.7755102040816,2013
1.0,0.0,Savoy,24,2012-12-28,235000.0,Arts District,519.0,125,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR12130812MR,452.79383429672447,2012
2.0,2.0,Savoy,24,2012-12-12,295000.0,Arts District,1042.0,334,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-567863,283.10940499040305,2012
2.0,2.0,Savoy,24,2012-12-10,248400.0,Arts District,1186.0,436,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-593347,209.4435075885329,2012
2.0,2.0,Savoy,24,2012-12-07,350000.0,Arts District,1042.0,268,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-609275,335.89251439539345,2012
2.0,3.0,Savoy,24,2012-12-06,440000.0,Arts District,1213.0,309,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-631167,362.73701566364383,2012
1.0,0.0,Savoy,24,2012-11-28,185000.0,Arts District,519.0,244,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P829669MR,356.45472061657034,2012
1.0,1.0,Savoy,24,2012-11-21,295000.0,Arts District,735.0,229,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-629609,401.36054421768705,2012
1.0,1.0,Savoy,24,2012-10-19,215000.0,Arts District,735.0,314,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-558099,292.5170068027211,2012
2.0,2.0,Savoy,24,2012-10-10,301200.0,Arts District,1186.0,478,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-591565,253.96290050590218,2012
2.0,2.0,Savoy,24,2012-10-05,400000.0,Arts District,996.0,432,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-617631,401.60642570281124,2012
